,SalesOrderID,TotalDue,NumberofItems,OnlineOrderFlag
15542,59201,1939.2529,2,online
15543,59202,1238.1415,1,online
15544,59203,631.7506,4,online
15545,59204,2673.0613,2,online
15546,59205,1381.0732,2,online
15547,59206,845.6786,4,online
15548,59207,2644.3313,2,online
15549,59208,2703.9903,3,online
15550,59209,2688.5092,4,online
15551,59210,2612.1758,4,online
15552,59211,2595.6008,4,online
15553,59212,2674.0448,5,online
15554,59213,2574.6279,2,online
15555,59214,203.8504,3,online
15556,59215,14.3429,2,online
15557,59216,640.3033,4,online
15558,59217,648.6019,2,online
15559,59218,2748.4997,3,online
15560,59219,2666.8954,3,online
15561,59220,59.659,1,online
15562,59221,34.5534,3,online
15563,59222,8.0444,2,online
15564,59223,32.034,1,online
15565,59224,35.6584,3,online
15566,59225,76.2119,3,online
15567,59226,77.3169,3,online
15568,59227,41.1834,3,online
15569,59228,41.1834,3,online
15570,59229,86.7204,3,online
15571,59230,11.039,1,online
15572,59231,62.9519,2,online
15573,59232,118.1908,3,online
15574,59233,24.2879,1,online
15575,59234,27.614,1,online
15576,59235,69.5929,2,online
15577,59236,65.1729,2,online
15578,59237,136.9758,4,online
15579,59238,40.0784,3,online
15580,59239,60.7419,4,online
15581,59240,2754.0136,4,online
15582,59241,888.9504,2,online
15583,59242,927.6254,2,online
15584,59243,893.9008,4,online
15585,59244,629.8169,3,online
15586,59245,2562.4508,4,online
15587,59246,2626.5408,3,online
15588,59247,2574.6279,2,online
15589,59248,2580.1419,3,online
15590,59249,2535.964,1,online
15591,59250,2650.3094,4,online
15592,59251,1939.2529,2,online
15593,59252,1297.8004,2,online
15594,59253,1307.7344,3,online
15595,59254,596.689,1,online
15596,59255,874.4086,4,online
15597,59256,874.4086,4,online
15598,59257,852.3307,2,online
15599,59258,835.7447,3,online
15600,59259,2699.0067,4,online
15601,59260,2673.0613,2,online
15602,59261,2688.5092,4,online
15603,59262,666.8565,2,online
15604,59263,650.8008,4,online
15605,59264,650.8008,4,online
15606,59265,630.3694,3,online
15607,59266,1265.7554,2,online
15608,59267,1253.5894,3,online
15609,59268,1280.6508,4,online
15610,59269,2688.5092,4,online
15611,59270,968.3447,4,online
15612,59271,2736.5657,5,online
15613,59272,2650.8619,4,online
15614,59273,2580.1419,3,online
15615,59274,2591.1808,4,online
15616,59275,71.7919,3,online
15617,59276,29.8019,2,online
15618,59277,13.1937,2,online
15619,59278,59.659,1,online
15620,59279,98.3229,2,online
15621,59280,38.664,1,online
15622,59281,859.0712,2,online
15623,59282,1895.0419,3,online
15624,59283,656.3258,4,online
15625,59284,668.4808,4,online
15626,59285,687.2658,3,online
15627,59286,659.6408,3,online
15628,59287,651.9279,2,online
15629,59288,2778.9977,4,online
15630,59289,905.5254,2,online
15631,59290,15.4479,2,online
15632,59291,5.514,1,online
15633,59292,30.6859,3,online
15634,59293,40.0784,3,online
15635,59294,30.1444,2,online
15636,59295,30.1444,2,online
15637,59296,35.6694,2,online
15638,59297,77.3169,3,online
15639,59298,77.3169,3,online
15640,59299,87.2508,4,online
15641,59300,136.9979,2,online
15642,59301,87.2729,2,online
15643,59302,104.4004,2,online
15644,59303,77.339,1,online
15645,59304,75.1069,3,online
15646,59305,15.4479,2,online
15647,59306,44.1779,2,online
15648,59307,5.514,1,online
15649,59308,41.9127,3,online
15650,59309,69.5929,2,online
15651,59310,77.3169,3,online
15652,59311,43.0729,2,online
15653,59312,33.139,1,online
15654,59313,87.2508,4,online
15655,59314,5.514,1,online
15656,59315,142.4898,5,online
15657,59316,44.1779,2,online
15658,59317,44.1779,2,online
15659,59318,44.189,2,online
15660,59319,2786.0476,5,online
15661,59320,659.9723,4,online
15662,59321,656.3479,2,online
15663,59322,2653.6023,4,online
15664,59323,2535.964,1,online
15665,59324,2535.964,1,online
15666,59325,858.9607,2,online
15667,59326,1381.0732,2,online
15668,59327,1238.1415,1,online
15669,59328,1263.5233,4,online
15670,59329,606.6229,2,online
15671,59330,1276.8054,2,online
15672,59331,2703.9903,3,online
15673,59332,2634.3974,1,online
15674,59333,858.9607,2,online
15675,59334,820.2968,1,online
15676,59335,1418.6211,4,online
15677,59336,1297.8004,2,online
15678,59337,1307.7344,3,online
15679,59338,1909.7384,3,online
15680,59339,1238.1415,1,online
15681,59340,1293.3804,2,online
15682,59341,612.1369,3,online
15683,59342,2659.7792,4,online
15684,59343,30.1444,2,online
15685,59344,77.339,1,online
15686,59345,11.039,1,online
15687,59346,42.9624,3,online
15688,59347,1909.7384,3,online
15689,59348,956.8748,4,online
15690,59349,55.239,1,online
15691,59350,27.614,1,online
15692,59351,8.0444,2,online
15693,59352,91.262,2,online
15694,59353,30.1444,2,online
15695,59354,33.1279,2,online
15696,59355,77.3169,3,online
15697,59356,38.6529,2,online
15698,59357,41.1834,3,online
15699,59358,77.3169,3,online
15700,59359,38.6529,2,online
15701,59360,16.5529,2,online
15702,59361,44.1779,2,online
15703,59362,62.9519,2,online
15704,59363,44.1779,2,online
15705,59364,49.6256,4,online
15706,59365,41.9569,3,online
15707,59366,77.3169,3,online
15708,59367,6.9394,2,online
15709,59368,76.2119,3,online
15710,59369,44.1779,2,online
15711,59370,46.7194,3,online
15712,59371,24.2879,1,online
15713,59372,55.2169,3,online
15714,59373,62.9519,2,online
15715,59374,982.8644,3,online
15716,59375,927.6254,2,online
15717,59376,937.5594,3,online
15718,59377,651.9058,4,online
15719,59378,2618.8058,4,online
15720,59379,2668.564,2,online
15721,59380,2618.8169,4,online
15722,59381,2608.8498,4,online
15723,59382,2597.8108,3,online
15724,59383,2763.5719,3,online
15725,59384,2702.7637,6,online
15726,59385,2580.1529,3,online
15727,59386,868.8947,3,online
15728,59387,1879.594,1,online
15729,59388,1918.2579,2,online
15730,59389,2699.9018,1,online
15731,59390,2708.6865,2,online
15732,59391,1263.5233,4,online
15733,59392,624.314,1,online
15734,59393,860.3751,4,online
15735,59394,1352.3432,2,online
15736,59395,2673.0613,2,online
15737,59396,1303.3144,3,online
15738,59397,1292.2533,4,online
15739,59398,1281.4796,5,online
15740,59399,1268.2859,3,online
15741,59400,612.1369,3,online
15742,59401,690.5919,3,online
15743,59402,2673.0613,2,online
15744,59403,2673.0613,2,online
15745,59404,2673.0613,2,online
15746,59405,830.2307,2,online
15747,59406,671.7958,4,online
15748,59407,2591.1808,4,online
15749,59408,2621.0158,3,online
15750,59409,2618.8058,4,online
15751,59410,2626.5408,3,online
15752,59411,2738.4552,3,online
15753,59412,27.614,1,online
15754,59413,24.2879,1,online
15755,59414,8.0444,2,online
15756,59415,44.4542,3,online
15757,59416,77.339,1,online
15758,59417,38.664,1,online
15759,59418,55.239,1,online
15760,59419,1934.8329,2,online
15761,59420,23.7465,1,online
15762,59421,23.7465,1,online
15763,59422,44.1779,2,online
15764,59423,26.2769,2,online
15765,59424,42.9624,3,online
15766,59425,79.0959,3,online
15767,59426,41.9127,3,online
15768,59427,35.6584,3,online
15769,59428,41.1834,3,online
15770,59429,36.023,1,online
15771,59430,35.6694,2,online
15772,59431,11.039,1,online
15773,59432,55.2169,3,online
15774,59433,77.339,1,online
15775,59434,5.514,1,online
15776,59435,5.514,1,online
15777,59436,62.9519,2,online
15778,59437,46.7194,3,online
15779,59438,44.189,2,online
15780,59439,28.1554,2,online
15781,59440,86.1458,4,online
15782,59441,16.8292,3,online
15783,59442,48.0233,4,online
15784,59443,41.2055,2,online
15785,59444,82.8529,3,online
15786,59445,90.0133,3,online
15787,59446,111.5387,5,online
15788,59447,44.189,2,online
15789,59448,94.4554,2,online
15790,59449,16.5529,2,online
15791,59450,888.9504,2,online
15792,59451,632.3473,4,online
15793,59452,2712.7419,4,online
15794,59453,2604.7944,3,online
15795,59454,2560.2519,2,online
15796,59455,830.2307,2,online
15797,59456,1342.4093,1,online
15798,59457,1342.4093,1,online
15799,59458,1939.2529,2,online
15800,59459,1945.3194,3,online
15801,59460,2775.0086,4,online
15802,59461,1297.8004,2,online
15803,59462,1276.8054,2,online
15804,59463,690.0283,4,online
15805,59464,2732.7203,3,online
15806,59465,2634.3974,1,online
15807,59466,820.2968,1,online
15808,59467,820.2968,1,online
15809,59468,830.2307,2,online
15810,59469,852.3307,2,online
15811,59470,2649.8453,3,online
15812,59471,2673.0613,2,online
15813,59472,2644.3313,2,online
15814,59473,2703.9903,3,online
15815,59474,2634.3974,1,online
15816,59475,690.5698,5,online
15817,59476,1248.0754,2,online
15818,59477,622.0708,4,online
15819,59478,635.3529,2,online
15820,59479,660.7348,5,online
15821,59480,596.689,1,online
15822,59481,2710.6092,4,online
15823,59482,2732.7092,4,online
15824,59483,2680.73,4,online
15825,59484,2682.9953,3,online
15826,59485,997.7929,3,online
15827,59486,1450.6661,4,online
15828,59487,627.3748,4,online
15829,59488,2561.3016,4,online
15830,59489,2659.6798,5,online
15831,59490,2622.1098,5,online
15832,59491,28.1554,2,online
15833,59492,66.8194,3,online
15834,59493,111.0083,3,online
15835,59494,82.8529,3,online
15836,59495,136.9979,2,online
15837,59496,77.339,1,online
15838,59497,77.339,1,online
15839,59498,6.9394,2,online
15840,59499,55.2169,3,online
15841,59500,65.1729,2,online
15842,59501,53.0069,3,online
15843,59502,1939.2529,2,online
15844,59503,1918.2579,2,online
15845,59504,1981.7844,4,online
15846,59505,1879.594,1,online
15847,59506,637.5298,4,online
15848,59507,783.7323,4,online
15849,59508,915.4594,3,online
15850,59509,915.4594,3,online
15851,59510,32.5754,2,online
15852,59511,64.6094,3,online
15853,59512,33.1279,2,online
15854,59513,47.3382,3,online
15855,59514,30.1444,2,online
15856,59515,214.3479,3,online
15857,59516,106.1574,4,online
15858,59517,16.5529,2,online
15859,59518,104.3783,4,online
15860,59519,77.3169,3,online
15861,59520,11.039,1,online
15862,59521,71.8029,2,online
15863,59522,77.339,1,online
15864,59523,132.5779,2,online
15865,59524,104.4004,2,online
15866,59525,5.514,1,online
15867,59526,75.6815,2,online
15868,59527,71.2394,3,online
15869,59528,72.8858,3,online
15870,59529,106.5883,3,online
15871,59530,79.0959,3,online
15872,59531,82.8529,3,online
15873,59532,30.6859,3,online
15874,59533,23.7465,1,online
15875,59534,98.3119,3,online
15876,59535,44.1779,2,online
15877,59536,38.675,1,online
15878,59537,44.189,2,online
15879,59538,79.5269,2,online
15880,59539,79.5269,2,online
15881,59540,2778.9977,4,online
15882,59541,1918.2579,2,online
15883,59542,1025.9815,2,online
15884,59543,927.6033,4,online
15885,59544,927.6254,2,online
15886,59545,679.5308,4,online
15887,59546,651.9058,4,online
15888,59547,2552.5169,3,online
15889,59548,2613.5792,4,online
15890,59549,868.8947,3,online
15891,59550,1939.2529,2,online
15892,59551,1879.594,1,online
15893,59552,1918.2579,2,online
15894,59553,2750.2677,4,online
15895,59554,2708.6865,2,online
15896,59555,2708.6865,2,online
15897,59556,1265.7554,2,online
15898,59557,635.3529,2,online
15899,59558,623.7504,2,online
15900,59559,596.689,1,online
15901,59560,722.0733,4,online
15902,59561,2653.1161,3,online
15903,59562,2644.3313,2,online
15904,59563,2649.8453,3,online
15905,59564,2649.8453,3,online
15906,59565,2688.5092,4,online
15907,59566,2738.2342,4,online
15908,59567,596.689,1,online
15909,59568,663.5083,4,online
15910,59569,606.6229,2,online
15911,59570,1238.1415,1,online
15912,59571,1966.3144,3,online
15913,59572,1303.3144,3,online
15914,59573,681.7298,5,online
15915,59574,710.4598,5,online
15916,59575,606.6229,2,online
15917,59576,2674.4757,4,online
15918,59577,1342.4093,1,online
15919,59578,2743.2288,3,online
15920,59579,2580.1419,3,online
15921,59580,2563.589,1,online
15922,59581,8.7848,1,online
15923,59582,33.139,1,online
15924,59583,33.6804,2,online
15925,59584,82.8529,3,online
15926,59585,33.6804,2,online
15927,59586,8.0444,2,online
15928,59587,4.409,1,online
15929,59588,59.659,1,online
15930,59589,1918.2579,2,online
15931,59590,672.9119,3,online
15932,59591,79.0959,3,online
15933,59592,101.6048,4,online
15934,59593,42.9624,3,online
15935,59594,33.139,1,online
15936,59595,41.1834,3,online
15937,59596,104.4004,2,online
15938,59597,104.4004,2,online
15939,59598,87.2729,2,online
15940,59599,99.4169,3,online
15941,59600,44.1779,2,online
15942,59601,5.514,1,online
15943,59602,8.0444,2,online
15944,59603,103.8369,3,online
15945,59604,151.3298,4,online
15946,59605,54.6754,2,online
15947,59606,53.0069,3,online
15948,59607,83.4054,2,online
15949,59608,65.1729,2,online
15950,59609,66.2779,2,online
15951,59610,37.5479,2,online
15952,59611,41.2055,2,online
15953,59612,38.675,1,online
15954,59613,82.8529,3,online
15955,59614,62.9519,2,online
15956,59615,38.675,1,online
15957,59616,79.5269,2,online
15958,59617,44.189,2,online
15959,59618,24.2879,1,online
15960,59619,199.9829,2,online
15961,59620,46.7194,3,online
15962,59621,82.8529,3,online
15963,59622,2591.1808,4,online
15964,59623,2577.1694,3,online
15965,59624,2625.4248,4,online
15966,59625,2598.9158,3,online
15967,59626,2563.589,1,online
15968,59627,857.8447,3,online
15969,59628,820.2968,1,online
15970,59629,948.6094,3,online
15971,59630,2027.6419,4,online
15972,59631,2742.8642,4,online
15973,59632,1238.1415,1,online
15974,59633,1303.8669,3,online
15975,59634,650.8008,4,online
15976,59635,612.1369,3,online
15977,59636,2673.0613,2,online
15978,59637,874.4086,4,online
15979,59638,2700.1228,3,online
15980,59639,2710.6092,4,online
15981,59640,612.1369,3,online
15982,59641,620.4354,2,online
15983,59642,596.689,1,online
15984,59643,1944.7669,3,online
15985,59644,798.6609,4,online
15986,59645,596.689,1,online
15987,59646,2644.3313,2,online
15988,59647,1381.0732,2,online
15989,59648,2601.1148,5,online
15990,59649,2591.1808,4,online
15991,59650,2701.6808,5,online
15992,59651,2574.6279,2,online
15993,59652,30.1444,2,online
15994,59653,38.9292,3,online
15995,59654,34.5534,3,online
15996,59655,207.7179,3,online
15997,59656,71.2394,3,online
15998,59657,40.0784,3,online
15999,59658,9.934,1,online
16000,59659,15.4479,2,online
16001,59660,2538.4944,2,online
16002,59661,14.2987,2,online
16003,59662,35.6584,3,online
16004,59663,27.614,1,online
16005,59664,40.432,2,online
16006,59665,33.1279,2,online
16007,59666,27.614,1,online
16008,59667,38.6529,2,online
16009,59668,11.039,1,online
16010,59669,87.2729,2,online
16011,59670,104.4004,2,online
16012,59671,77.339,1,online
16013,59672,87.2729,2,online
16014,59673,5.514,1,online
16015,59674,14.2987,2,online
16016,59675,27.614,1,online
16017,59676,26.2769,2,online
16018,59677,99.4169,3,online
16019,59678,59.6479,2,online
16020,59679,43.0729,2,online
16021,59680,76.2119,3,online
16022,59681,76.2119,3,online
16023,59682,38.675,1,online
16024,59683,16.5529,2,online
16025,59684,16.5529,2,online
16026,59685,1879.594,1,online
16027,59686,613.2419,3,online
16028,59687,888.9504,2,online
16029,59688,2716.0348,6,online
16030,59689,2574.6279,2,online
16031,59690,1879.594,1,online
16032,59691,2709.8357,2,online
16033,59692,2699.9018,1,online
16034,59693,596.689,1,online
16035,59694,635.3529,2,online
16036,59695,2649.8453,3,online
16037,59696,2673.0613,2,online
16038,59697,896.5086,4,online
16039,59698,2694.0563,2,online
16040,59699,672.9008,4,online
16041,59700,733.6758,5,online
16042,59701,1276.8054,2,online
16043,59702,1293.3804,2,online
16044,59703,635.3529,2,online
16045,59704,672.9008,4,online
16046,59705,753.5216,5,online
16047,59706,2688.5092,4,online
16048,59707,1352.3432,2,online
16049,59708,886.0222,3,online
16050,59709,2674.0558,5,online
16051,59710,26.8184,2,online
16052,59711,26.2769,2,online
16053,59712,16.5529,2,online
16054,59713,55.2169,3,online
16055,59714,55.239,1,online
16056,59715,2574.6279,2,online
16057,59716,31.4704,2,online
16058,59717,74.5765,2,online
16059,59718,32.034,1,online
16060,59719,77.3169,3,online
16061,59720,33.139,1,online
16062,59721,35.6694,2,online
16063,59722,33.139,1,online
16064,59723,77.3169,3,online
16065,59724,35.6694,2,online
16066,59725,38.6529,2,online
16067,59726,76.2119,3,online
16068,59727,86.7204,3,online
16069,59728,86.1016,4,online
16070,59729,87.2729,2,online
16071,59730,77.339,1,online
16072,59731,8.0444,2,online
16073,59732,77.339,1,online
16074,59733,65.1729,2,online
16075,59734,5.514,1,online
16076,59735,24.2879,1,online
16077,59736,79.5269,2,online
16078,59737,132.5779,2,online
16079,59738,82.8529,2,online
16080,59739,71.7919,3,online
16081,59740,34.5534,3,online
16082,59741,77.3169,3,online
16083,59742,98.3119,3,online
16084,59743,44.1779,2,online
16085,59744,24.2879,1,online
16086,59745,46.7194,3,online
16087,59746,940.2998,4,online
16088,59747,954.6648,5,online
16089,59748,2598.9158,3,online
16090,59749,2562.7823,3,online
16091,59750,820.2968,1,online
16092,59751,858.9607,2,online
16093,59752,1381.0732,2,online
16094,59753,2646.9723,4,online
16095,59754,2644.3313,2,online
16096,59755,1911.6169,3,online
16097,59756,1960.2148,5,online
16098,59757,635.3529,2,online
16099,59758,857.8447,3,online
16100,59759,820.2968,1,online
16101,59760,2673.0613,2,online
16102,59761,2696.189,2,online
16103,59762,2588.9266,4,online
16104,59763,44.1779,2,online
16105,59764,65.1729,2,online
16106,59765,2738.5657,2,online
16107,59766,13.1937,2,online
16108,59767,74.0019,3,online
16109,59768,74.5765,2,online
16110,59769,2.5305,1,online
16111,59770,8.0444,2,online
16112,59771,40.0784,3,online
16113,59772,101.1959,3,online
16114,59773,27.614,1,online
16115,59774,103.8258,4,online
16116,59775,82.2783,4,online
16117,59776,76.2119,3,online
16118,59777,55.2169,3,online
16119,59778,132.5779,2,online
16120,59779,8.0444,2,online
16121,59780,8.0444,2,online
16122,59781,44.1779,2,online
16123,59782,5.514,1,online
16124,59783,44.1779,2,online
16125,59784,118.1908,3,online
16126,59785,118.1908,3,online
16127,59786,89.4608,3,online
16128,59787,132.5779,2,online
16129,59788,77.3169,3,online
16130,59789,118.1577,6,online
16131,59790,15.7242,3,online
16132,59791,53.0069,3,online
16133,59792,83.4054,2,online
16134,59793,26.2769,2,online
16135,59794,99.4169,3,online
16136,59795,44.1779,2,online
16137,59796,82.8529,3,online
16138,59797,82.8529,3,online
16139,59798,24.2879,1,online
16140,59799,2776.1136,4,online
16141,59800,2699.9018,1,online
16142,59801,850.2865,1,online
16143,59802,927.6254,2,online
16144,59803,714.3273,4,online
16145,59804,2560.2519,2,online
16146,59805,2588.9266,4,online
16147,59806,2562.4508,4,online
16148,59807,2538.4944,2,online
16149,59808,2587.8769,2,online
16150,59809,858.9607,2,online
16151,59810,1429.1297,3,online
16152,59811,1879.594,1,online
16153,59812,1889.5279,2,online
16154,59813,2699.9018,1,online
16155,59814,596.689,1,online
16156,59815,615.4077,3,online
16157,59816,650.8008,4,online
16158,59817,663.5083,4,online
16159,59818,596.689,1,online
16160,59819,829.0815,2,online
16161,59820,1342.4093,1,online
16162,59821,1342.4093,1,online
16163,59822,2649.8453,3,online
16164,59823,2634.3974,1,online
16165,59824,2694.0563,2,online
16166,59825,612.1369,3,online
16167,59826,1950.2808,4,online
16168,59827,1987.8508,4,online
16169,59828,620.4354,2,online
16170,59829,650.8008,4,online
16171,59830,2720.0128,4,online
16172,59831,937.5594,3,online
16173,59832,2580.1419,3,online
16174,59833,2574.6279,2,online
16175,59834,2563.589,1,online
16176,59835,2547.0029,2,online
16177,59836,2619.9108,3,online
16178,59837,2580.1419,3,online
16179,59838,2628.7398,5,online
16180,59839,2547.0029,2,online
16181,59840,70.6869,3,online
16182,59841,71.7919,3,online
16183,59842,6.9394,2,online
16184,59843,596.689,1,online
16185,59844,5.514,1,online
16186,59845,44.1779,2,online
16187,59846,77.3169,3,online
16188,59847,77.3169,3,online
16189,59848,55.2169,3,online
16190,59849,16.5529,2,online
16191,59850,76.2119,3,online
16192,59851,71.2394,3,online
16193,59852,77.339,1,online
16194,59853,5.514,1,online
16195,59854,44.1779,2,online
16196,59855,44.1779,2,online
16197,59856,99.4169,3,online
16198,59857,134.3349,4,online
16199,59858,85.0519,2,online
16200,59859,35.6584,3,online
16201,59860,27.614,1,online
16202,59861,132.5558,4,online
16203,59862,77.3169,3,online
16204,59863,6.9394,2,online
16205,59864,32.034,1,online
16206,59865,145.8048,5,online
16207,59866,37.5479,2,online
16208,59867,40.0784,3,online
16209,59868,74.0019,3,online
16210,59869,38.675,1,online
16211,59870,55.5042,4,online
16212,59871,55.2169,3,online
16213,59872,1918.2579,2,online
16214,59873,624.314,1,online
16215,59874,640.8669,3,online
16216,59875,2643.0937,5,online
16217,59876,2597.8108,3,online
16218,59877,2587.8769,2,online
16219,59878,2670.1773,4,online
16220,59879,2596.6616,3,online
16221,59880,2598.9158,3,online
16222,59881,2598.9158,3,online
16223,59882,1918.2579,2,online
16224,59883,1939.2529,2,online
16225,59884,2742.8642,4,online
16226,59885,635.3529,2,online
16227,59886,627.3748,4,online
16228,59887,1314.3533,4,online
16229,59888,1381.0732,2,online
16230,59889,1381.0732,2,online
16231,59890,2644.3313,2,online
16232,59891,2659.7792,4,online
16233,59892,2673.0613,2,online
16234,59893,690.5698,5,online
16235,59894,622.9659,3,online
16236,59895,672.9008,4,online
16237,59896,1276.8054,2,online
16238,59897,1238.1415,1,online
16239,59898,1907.2079,2,online
16240,59899,1340.3319,4,online
16241,59900,596.689,1,online
16242,59901,927.6254,2,online
16243,59902,2699.0067,4,online
16244,59903,606.6229,2,online
16245,59904,2580.1419,3,online
16246,59905,2588.9266,4,online
16247,59906,2587.3133,3,online
16248,59907,87.2729,2,online
16249,59908,77.3169,3,online
16250,59909,33.139,1,online
16251,59910,23.7465,1,online
16252,59911,82.8529,3,online
16253,59912,23.7465,1,online
16254,59913,44.1779,2,online
16255,59914,44.1779,2,online
16256,59915,65.1729,2,online
16257,59916,180.104,2,online
16258,59917,38.675,1,online
16259,59918,38.664,1,online
16260,59919,37.5479,2,online
16261,59920,59.659,1,online
16262,59921,1918.2579,2,online
16263,59922,913.2383,3,online
16264,59923,38.664,1,online
16265,59924,59.659,1,online
16266,59925,20.9619,3,online
16267,59926,37.5479,2,online
16268,59927,27.614,1,online
16269,59928,40.432,2,online
16270,59929,33.1279,2,online
16271,59930,71.7919,3,online
16272,59931,77.3169,3,online
16273,59932,77.3169,3,online
16274,59933,77.3169,3,online
16275,59934,16.5529,2,online
16276,59935,44.1779,2,online
16277,59936,26.8184,2,online
16278,59937,44.1779,2,online
16279,59938,49.6256,4,online
16280,59939,73.9908,3,online
16281,59940,87.2508,4,online
16282,59941,66.2006,4,online
16283,59942,6.9394,2,online
16284,59943,77.3169,3,online
16285,59944,5.514,1,online
16286,59945,6.9394,2,online
16287,59946,23.7465,1,online
16288,59947,41.1834,3,online
16289,59948,66.8194,3,online
16290,59949,55.5042,4,online
16291,59950,916.0119,3,online
16292,59951,2563.589,1,online
16293,59952,2624.3529,2,online
16294,59953,2629.3144,3,online
16295,59954,2582.6834,4,online
16296,59955,2645.8783,5,online
16297,59956,2658.0444,3,online
16298,59957,2563.589,1,online
16299,59958,868.8947,3,online
16300,59959,1879.594,1,online
16301,59960,2778.9977,4,online
16302,59961,1303.8669,3,online
16303,59962,596.689,1,online
16304,59963,1286.7394,3,online
16305,59964,635.3529,2,online
16306,59965,634.2479,2,online
16307,59966,896.5086,4,online
16308,59967,2634.3974,1,online
16309,59968,2688.5092,4,online
16310,59969,623.7504,2,online
16311,59970,612.1369,3,online
16312,59971,1918.2579,2,online
16313,59972,1276.8054,2,online
16314,59973,1374.0012,6,online
16315,59974,1276.8054,2,online
16316,59975,1238.1415,1,online
16317,59976,596.689,1,online
16318,59977,612.1369,3,online
16319,59978,612.1369,3,online
16320,59979,2682.9953,3,online
16321,59980,2659.7792,4,online
16322,59981,937.5594,3,online
16323,59982,875.5357,2,online
16324,59983,2535.964,1,online
16325,59984,2628.7398,5,online
16326,59985,2563.589,1,online
16327,59986,2622.1098,5,online
16328,59987,2580.1419,3,online
16329,59988,23.7465,1,online
16330,59989,85.0519,2,online
16331,59990,126.4783,4,online
16332,59991,175.695,1,online
16333,59992,1934.8329,2,online
16334,59993,2725.2836,4,online
16335,59994,2735.9248,2,online
16336,59995,79.0959,3,online
16337,59996,44.4431,4,online
16338,59997,95.6709,3,online
16339,59998,77.3169,3,online
16340,59999,33.139,1,online
16341,60000,25.3377,3,online
16342,60001,77.3169,3,online
16343,60002,33.139,1,online
16344,60003,87.2729,2,online
16345,60004,5.514,1,online
16346,60005,15.4479,2,online
16347,60006,8.0444,2,online
16348,60007,79.5269,2,online
16349,60008,35.3269,2,online
16350,60009,156.8879,2,online
16351,60010,8.0444,2,online
16352,60011,71.7919,3,online
16353,60012,5.514,1,online
16354,60013,23.7465,1,online
16355,60014,8.0444,2,online
16356,60015,109.9144,4,online
16357,60016,55.2169,3,online
16358,60017,2626.5408,3,online
16359,60018,2625.9773,4,online
16360,60019,2622.6844,4,online
16361,60020,2602.2529,2,online
16362,60021,858.9607,2,online
16363,60022,857.8447,3,online
16364,60023,1879.594,1,online
16365,60024,1977.3423,5,online
16366,60025,1918.2579,2,online
16367,60026,2552.5169,3,online
16368,60027,820.2968,1,online
16369,60028,2634.3974,1,online
16370,60029,622.9659,3,online
16371,60030,596.689,1,online
16372,60031,1308.8283,4,online
16373,60032,1276.8054,2,online
16374,60033,1314.3533,4,online
16375,60034,1308.8283,4,online
16376,60035,1253.5894,3,online
16377,60036,1918.2579,2,online
16378,60037,1303.3144,3,online
16379,60038,606.6229,2,online
16380,60039,650.8008,4,online
16381,60040,645.2869,3,online
16382,60041,2688.5092,4,online
16383,60042,2673.0613,2,online
16384,60043,2644.3313,2,online
16385,60044,2585.6669,3,online
16386,60045,2639.8008,4,online
16387,60046,2618.8058,4,online
16388,60047,9.934,1,online
16389,60048,8.7848,1,online
16390,60049,30.1444,2,online
16391,60050,35.6694,2,online
16392,60051,35.6694,2,online
16393,60052,101.6048,4,online
16394,60053,41.2055,2,online
16395,60054,65.1729,2,online
16396,60055,1879.594,1,online
16397,60056,1879.594,1,online
16398,60057,1922.1033,4,online
16399,60058,30.1444,2,online
16400,60059,27.614,1,online
16401,60060,30.1444,2,online
16402,60061,36.023,1,online
16403,60062,77.3169,3,online
16404,60063,182.5681,5,online
16405,60064,147.4844,4,online
16406,60065,51.7472,4,online
16407,60066,19.0834,3,online
16408,60067,132.5779,2,online
16409,60068,15.4479,2,online
16410,60069,138.114,2,online
16411,60070,44.1779,2,online
16412,60071,8.0444,2,online
16413,60072,46.3548,4,online
16414,60073,5.514,1,online
16415,60074,132.5779,2,online
16416,60075,99.9694,3,online
16417,60076,44.1779,2,online
16418,60077,38.675,1,online
16419,60078,100.0909,3,online
16420,60079,38.6529,2,online
16421,60080,23.7465,1,online
16422,60081,5.514,1,online
16423,60082,8.0444,2,online
16424,60083,30.6859,3,online
16425,60084,131.4508,4,online
16426,60085,5.514,1,online
16427,60086,48.8631,4,online
16428,60087,16.8292,3,online
16429,60088,44.1779,2,online
16430,60089,44.189,2,online
16431,60090,41.2055,2,online
16432,60091,33.0727,2,online
16433,60092,9.934,1,online
16434,60093,2591.1808,4,online
16435,60094,2566.1194,2,online
16436,60095,2577.1694,3,online
16437,60096,2598.9158,3,online
16438,60097,2591.1808,4,online
16439,60098,2664.0887,5,online
16440,60099,2566.1194,2,online
16441,60100,830.2307,2,online
16442,60101,1352.3432,2,online
16443,60102,2751.6489,5,online
16444,60103,2699.9018,1,online
16445,60104,2735.9248,2,online
16446,60105,1238.1415,1,online
16447,60106,596.689,1,online
16448,60107,626.8334,3,online
16449,60108,1382.4876,4,online
16450,60109,622.0708,4,online
16451,60110,624.8444,3,online
16452,60111,596.689,1,online
16453,60112,606.6229,2,online
16454,60113,1297.8004,2,online
16455,60114,1297.8004,2,online
16456,60115,1945.3194,3,online
16457,60116,1918.2579,2,online
16458,60117,1276.8054,2,online
16459,60118,1276.8054,2,online
16460,60119,1297.8004,2,online
